_id,_score,admin1,confirmed_numIncrease,date
USA_Washington_None2022-05-21,8.427713,Washington,0,2022-05-21
USA_Washington_None2022-05-24,8.427713,Washington,0,2022-05-24
USA_Washington_None2022-05-26,8.427713,Washington,0,2022-05-26
USA_Washington_None2022-05-30,8.427713,Washington,0,2022-05-30
USA_Washington_None2022-06-03,8.427713,Washington,8448,2022-06-03
USA_Washington_None2022-06-04,8.427713,Washington,0,2022-06-04
USA_Washington_None2022-06-07,8.427713,Washington,0,2022-06-07
USA_Washington_None2022-06-09,8.427713,Washington,0,2022-06-09
USA_Washington_None2022-06-10,8.427713,Washington,10709,2022-06-10
USA_Washington_None2022-06-14,8.427713,Washington,0,2022-06-14
USA_Washington_None2022-06-17,8.427713,Washington,6169,2022-06-17
USA_Washington_None2022-06-19,8.427713,Washington,0,2022-06-19
USA_Washington_None2021-03-06,8.427713,Washington,664,2021-03-06
USA_Washington_None2021-03-13,8.427713,Washington,909,2021-03-13
USA_Washington_None2021-03-23,8.427713,Washington,550,2021-03-23
USA_Washington_None2021-03-27,8.427713,Washington,1449,2021-03-27
USA_Washington_None2021-04-03,8.427713,Washington,1288,2021-04-03
USA_Washington_None2021-04-09,8.427713,Washington,1582,2021-04-09
USA_Washington_None2021-04-10,8.427713,Washington,1436,2021-04-10
USA_Washington_None2021-04-14,8.427713,Washington,1283,2021-04-14
USA_Washington_None2021-04-17,8.427713,Washington,1655,2021-04-17
USA_Washington_None2021-04-21,8.427713,Washington,1496,2021-04-21
USA_Washington_None2021-04-23,8.427713,Washington,1755,2021-04-23
USA_Washington_None2021-04-26,8.427713,Washington,2105,2021-04-26
USA_Washington_None2021-05-01,8.427713,Washington,1669,2021-05-01
USA_Washington_None2021-05-02,8.427713,Washington,0,2021-05-02
USA_Washington_None2021-05-14,8.427713,Washington,2375,2021-05-14
USA_Washington_None2021-05-15,8.427713,Washington,908,2021-05-15
USA_Washington_None2021-05-17,8.427713,Washington,717,2021-05-17
USA_Washington_None2021-05-21,8.427713,Washington,1646,2021-05-21
USA_Washington_None2021-06-06,8.427713,Washington,0,2021-06-06
USA_Washington_None2021-06-23,8.427713,Washington,803,2021-06-23
USA_Washington_None2021-07-02,8.427713,Washington,411,2021-07-02
USA_Washington_None2021-07-05,8.427713,Washington,0,2021-07-05
USA_Washington_None2021-07-28,8.427713,Washington,1156,2021-07-28
USA_Washington_None2021-07-29,8.427713,Washington,873,2021-07-29
USA_Washington_None2021-08-06,8.427713,Washington,2337,2021-08-06
USA_Washington_None2021-08-10,8.427713,Washington,19,2021-08-10
USA_Washington_None2021-08-14,8.427713,Washington,0,2021-08-14
USA_Washington_None2021-08-22,8.427713,Washington,0,2021-08-22
USA_Washington_None2022-01-02,8.427713,Washington,0,2022-01-02
USA_Washington_None2022-01-03,8.427713,Washington,33069,2022-01-03
USA_Washington_None2022-01-18,8.427713,Washington,64166,2022-01-18
USA_Washington_None2022-01-20,8.427713,Washington,16550,2022-01-20
USA_Washington_None2022-01-26,8.427713,Washington,54607,2022-01-26
USA_Washington_None2022-01-29,8.427713,Washington,0,2022-01-29
USA_Washington_None2022-02-07,8.427713,Washington,15019,2022-02-07
USA_Washington_None2022-02-10,8.427713,Washington,0,2022-02-10
USA_Washington_None2022-02-24,8.427713,Washington,-207,2022-02-24
USA_Washington_None2022-02-25,8.427713,Washington,3276,2022-02-25
USA_Washington_None2022-03-07,8.427713,Washington,2086,2022-03-07
USA_Washington_None2022-03-08,8.427713,Washington,0,2022-03-08
USA_Washington_None2022-03-28,8.427713,Washington,2024,2022-03-28
USA_Washington_None2022-03-30,8.427713,Washington,1521,2022-03-30
USA_Washington_None2022-03-31,8.427713,Washington,0,2022-03-31
USA_Washington_None2022-04-01,8.427713,Washington,1492,2022-04-01
USA_Washington_None2022-04-05,8.427713,Washington,0,2022-04-05
USA_Washington_None2022-04-08,8.427713,Washington,2661,2022-04-08
USA_Washington_None2022-04-11,8.427713,Washington,0,2022-04-11
USA_Washington_None2022-04-23,8.427713,Washington,0,2022-04-23
USA_Washington_None2022-04-24,8.427713,Washington,0,2022-04-24
USA_Washington_None2021-03-03,8.381137,Washington,795,2021-03-03
USA_Washington_None2021-03-07,8.381137,Washington,0,2021-03-07
USA_Washington_None2021-03-08,8.381137,Washington,1199,2021-03-08
USA_Washington_None2021-03-11,8.381137,Washington,753,2021-03-11
USA_Washington_None2021-03-16,8.381137,Washington,603,2021-03-16
USA_Washington_None2021-03-17,8.381137,Washington,903,2021-03-17
USA_Washington_None2021-03-19,8.381137,Washington,885,2021-03-19
USA_Washington_None2021-03-21,8.381137,Washington,0,2021-03-21
USA_Washington_None2021-03-24,8.381137,Washington,963,2021-03-24
USA_Washington_None2021-03-26,8.381137,Washington,1060,2021-03-26
USA_Washington_None2021-03-29,8.381137,Washington,1270,2021-03-29
USA_Washington_None2021-03-31,8.381137,Washington,1251,2021-03-31
USA_Washington_None2021-04-01,8.381137,Washington,1276,2021-04-01
USA_Washington_None2021-04-12,8.381137,Washington,1722,2021-04-12
USA_Washington_None2021-04-16,8.381137,Washington,2169,2021-04-16
USA_Washington_None2021-04-18,8.381137,Washington,0,2021-04-18
USA_Washington_None2021-04-27,8.381137,Washington,1092,2021-04-27
USA_Washington_None2021-05-05,8.381137,Washington,1326,2021-05-05
USA_Washington_None2021-05-06,8.381137,Washington,1142,2021-05-06
USA_Washington_None2021-05-08,8.381137,Washington,1497,2021-05-08
USA_Washington_None2021-05-09,8.381137,Washington,0,2021-05-09
USA_Washington_None2021-05-12,8.381137,Washington,1090,2021-05-12
USA_Washington_None2021-05-13,8.381137,Washington,1362,2021-05-13
USA_Washington_None2021-05-16,8.381137,Washington,0,2021-05-16
USA_Washington_None2021-05-18,8.381137,Washington,668,2021-05-18
USA_Washington_None2021-05-19,8.381137,Washington,853,2021-05-19
USA_Washington_None2021-05-20,8.381137,Washington,945,2021-05-20
USA_Washington_None2021-05-22,8.381137,Washington,0,2021-05-22
USA_Washington_None2021-05-25,8.381137,Washington,916,2021-05-25
USA_Washington_None2021-06-07,8.381137,Washington,832,2021-06-07
USA_Washington_None2021-06-16,8.381137,Washington,531,2021-06-16
USA_Washington_None2021-06-22,8.381137,Washington,418,2021-06-22
USA_Washington_None2021-06-27,8.381137,Washington,0,2021-06-27
USA_Washington_None2021-07-04,8.381137,Washington,0,2021-07-04
USA_Washington_None2021-07-09,8.381137,Washington,453,2021-07-09
USA_Washington_None2021-07-17,8.381137,Washington,0,2021-07-17
USA_Washington_None2021-07-30,8.381137,Washington,714,2021-07-30
USA_Washington_None2021-08-05,8.381137,Washington,2914,2021-08-05
USA_Washington_None2021-08-19,8.381137,Washington,3937,2021-08-19
USA_Washington_None2021-08-20,8.381137,Washington,3783,2021-08-20
USA_Washington_None2021-09-09,8.381137,Washington,4063,2021-09-09
USA_Washington_None2021-09-20,8.381137,Washington,7736,2021-09-20
USA_Washington_None2021-09-24,8.381137,Washington,3129,2021-09-24
USA_Washington_None2021-09-28,8.381137,Washington,2727,2021-09-28
USA_Washington_None2021-09-29,8.381137,Washington,2699,2021-09-29
USA_Washington_None2021-10-14,8.381137,Washington,2853,2021-10-14
USA_Washington_None2021-10-20,8.381137,Washington,2453,2021-10-20
USA_Washington_None2021-11-03,8.381137,Washington,1641,2021-11-03
USA_Washington_None2021-11-06,8.381137,Washington,0,2021-11-06
USA_Washington_None2021-11-07,8.381137,Washington,0,2021-11-07
USA_Washington_None2021-11-08,8.381137,Washington,5221,2021-11-08
USA_Washington_None2021-11-17,8.381137,Washington,2173,2021-11-17
USA_Washington_None2021-11-21,8.381137,Washington,0,2021-11-21
USA_Washington_None2021-11-26,8.381137,Washington,0,2021-11-26
USA_Washington_None2021-11-29,8.381137,Washington,4918,2021-11-29
USA_Washington_None2021-12-01,8.381137,Washington,0,2021-12-01
USA_Washington_None2021-12-02,8.381137,Washington,4451,2021-12-02
USA_Washington_None2021-12-05,8.381137,Washington,0,2021-12-05
USA_Washington_None2021-12-08,8.381137,Washington,1203,2021-12-08
USA_Washington_None2021-12-09,8.381137,Washington,1632,2021-12-09
USA_Washington_None2021-12-11,8.381137,Washington,0,2021-12-11
USA_Washington_None2021-12-24,8.381137,Washington,0,2021-12-24
USA_Washington_None2021-12-27,8.381137,Washington,20494,2021-12-27
USA_Washington_None2022-01-10,8.381137,Washington,47609,2022-01-10
USA_Washington_None2022-04-26,8.381137,Washington,5984,2022-04-26
USA_Washington_None2022-04-28,8.381137,Washington,0,2022-04-28
USA_Washington_None2022-04-29,8.381137,Washington,4922,2022-04-29
USA_Washington_None2022-05-05,8.381137,Washington,0,2022-05-05
USA_Washington_None2022-05-06,8.381137,Washington,0,2022-05-06
USA_Washington_None2022-05-23,8.381137,Washington,6706,2022-05-23
USA_Washington_None2022-05-25,8.381137,Washington,6034,2022-05-25
USA_Washington_None2022-06-11,8.381137,Washington,0,2022-06-11
USA_Washington_None2022-06-12,8.381137,Washington,0,2022-06-12
USA_Washington_None2022-06-16,8.381137,Washington,0,2022-06-16
USA_Washington_None2022-06-20,8.381137,Washington,0,2022-06-20
USA_Washington_None2022-06-21,8.381137,Washington,0,2022-06-21
USA_Washington_None2020-02-13,8.381137,Washington,0,2020-02-13
USA_Washington_None2020-02-17,8.381137,Washington,0,2020-02-17
USA_Washington_None2020-02-21,8.381137,Washington,0,2020-02-21
USA_Washington_None2020-02-22,8.381137,Washington,0,2020-02-22
USA_Washington_None2020-02-23,8.381137,Washington,0,2020-02-23
USA_Washington_None2020-02-24,8.381137,Washington,0,2020-02-24
USA_Washington_None2020-02-26,8.381137,Washington,0,2020-02-26
USA_Washington_None2020-02-29,8.381137,Washington,6,2020-02-29
USA_Washington_None2020-03-01,8.381137,Washington,4,2020-03-01
USA_Washington_None2020-03-10,8.381137,Washington,45,2020-03-10
USA_Washington_None2020-03-12,8.381137,Washington,160,2020-03-12
USA_Washington_None2020-03-18,8.381137,Washington,67,2020-03-18
